constructorResultsId;points;status;constructorId;raceId
6328;0.0;0;32;503
6329;0.0;0;54;503
6330;0.0;0;4;503
6331;0.0;0;51;503
6332;0.0;0;25;503
6333;0.0;0;1;503
6334;0.0;0;45;503
6335;0.0;0;58;503
6336;0.0;0;57;503
6337;10.0;0;3;504
6338;10.0;0;27;504
6339;3.0;0;34;504
6340;2.0;0;4;504
6341;0.0;0;1;504
6342;0.0;0;6;504
6343;0.0;0;21;504
6344;0.0;0;25;504
6345;0.0;0;56;504
6346;0.0;0;45;504
6347;0.0;0;54;504
6348;0.0;0;51;504
6349;0.0;0;32;504
6350;0.0;0;58;504
6351;0.0;0;57;504
6352;13.0;0;3;505
6353;6.0;0;34;505
6354;5.0;0;25;505
6355;1.0;0;1;505
6356;0.0;0;21;505
6357;0.0;0;6;505
6358;0.0;0;56;505
6359;0.0;0;4;505
6360;0.0;0;27;505
6361;0.0;0;54;505
6362;0.0;0;32;505
6363;0.0;0;51;505
6364;0.0;0;45;505
6365;0.0;0;57;505
6366;9.0;0;27;506
6367;10.0;0;3;506
6368;3.0;0;34;506
6369;2.0;0;51;506
6370;1.0;0;6;506
6371;0.0;0;32;506
6372;0.0;0;21;506
6373;0.0;0;25;506
6374;0.0;0;1;506
6375;0.0;0;54;506
6376;0.0;0;57;506
6377;0.0;0;4;506
6378;0.0;0;45;506
6379;0.0;0;56;506
6380;9.0;0;4;507
6381;10.0;0;3;507
6382;3.0;0;27;507
6383;2.0;0;34;507
6384;1.0;0;32;507
6385;0.0;0;1;507
6386;0.0;0;6;507
6387;0.0;0;56;507
6388;0.0;0;54;507
6389;0.0;0;21;507
6390;0.0;0;51;507
6391;0.0;0;25;507
6392;0.0;0;45;507
6393;0.0;0;57;507
6394;9.0;0;34;508
6395;6.0;0;4;508
6396;4.0;0;27;508
6397;3.0;0;3;508
6398;2.0;0;25;508
6399;1.0;0;1;508
6400;0.0;0;6;508
6401;0.0;0;32;508
6402;0.0;0;54;508
6403;0.0;0;51;508
6404;0.0;0;45;508
6405;0.0;0;21;508
6406;0.0;0;57;508
6407;0.0;0;56;508
6408;9.0;0;34;509
6409;10.0;0;3;509
6410;3.0;0;32;509
6411;2.0;0;56;509
6412;1.0;0;27;509
6413;0.0;0;1;509
6414;0.0;0;6;509
6415;0.0;0;4;509
6416;0.0;0;45;509
6417;0.0;0;25;509
6418;0.0;0;54;509
6419;0.0;0;21;509
6420;0.0;0;51;509
6421;0.0;0;57;509
6422;15.0;0;3;510
6423;4.0;0;27;510
6424;3.0;0;1;510
6425;2.0;0;6;510
6426;1.0;0;34;510
6427;0.0;0;25;510
6428;0.0;0;56;510
6429;0.0;0;32;510
6430;0.0;0;21;510
6431;0.0;0;57;510
6432;0.0;0;4;510
6433;0.0;0;51;510
6434;0.0;0;45;510
6435;0.0;0;54;510
6436;15.0;0;3;511
6437;6.0;0;27;511
6438;4.0;0;32;511
6439;0.0;0;4;511
6440;0.0;0;54;511
6441;0.0;0;56;511
6442;0.0;0;6;511
6443;0.0;0;1;511
6444;0.0;0;25;511
6445;0.0;0;21;511
6446;0.0;0;51;511
6447;0.0;0;34;511
6448;0.0;0;45;511
6449;0.0;0;57;511
13705;0.0;0;204;512
13704;0.0;0;4;512
13703;0.0;0;25;512
13702;0.0;0;59;512
13701;0.0;0;6;512
13700;0.0;0;57;512
13699;0.0;0;3;512
13698;0.0;0;21;512
13697;0.0;0;58;512
13696;1.0;0;56;512
13695;4.0;0;1;512
13688;0.0;0;3;513
13687;0.0;0;57;513
13686;0.0;0;58;513
13685;0.0;0;56;513
13684;0.0;0;4;513
13683;0.0;0;1;513
13682;0.0;0;21;513
13681;3.0;0;6;513
13680;3.0;0;25;513
13679;4.0;0;32;513
13678;15.0;0;27;513
6480;15.0;0;6;514
6481;4.0;0;25;514
6482;5.0;0;32;514
6483;1.0;0;34;514
6484;0.0;0;59;514
6485;0.0;0;3;514
6486;0.0;0;1;514
6487;0.0;0;21;514
6488;0.0;0;56;514
6489;0.0;0;4;514
6490;0.0;0;54;514
6491;0.0;0;27;514
6492;0.0;0;58;514
6493;0.0;0;57;514
6494;0.0;0;60;514
13717;0.0;0;1;515
13716;0.0;0;57;515
13715;0.0;0;21;515
13714;0.0;0;204;515
13713;0.0;0;58;515
13712;1.0;0;25;515
13711;2.0;0;27;515
13710;3.0;0;32;515
13709;4.0;0;3;515
13708;15.0;0;6;515
13734;0.0;0;3;516
13733;0.0;0;204;516
13732;0.0;0;54;516
13731;0.0;0;1;516
13730;0.0;0;58;516
13729;0.0;0;56;516
13728;0.0;0;4;516
13727;0.0;0;21;516
13726;3.0;0;25;516
13725;3.0;0;6;516
13724;10.0;0;32;516
13723;9.0;0;27;516
13749;0.0;0;3;517
13748;0.0;0;59;517
13747;0.0;0;58;517
13746;0.0;0;56;517
13745;0.0;0;54;517
13744;1.0;0;1;517
13743;2.0;0;21;517
13742;3.0;0;32;517
13741;4.0;0;25;517
13740;6.0;0;27;517
13739;9.0;0;6;517
13765;0.0;0;54;518
13764;0.0;0;25;518
13763;0.0;0;4;518
13762;0.0;0;204;518
13761;1.0;0;21;518
13760;2.0;0;27;518
13759;3.0;0;1;518
13758;4.0;0;32;518
13757;6.0;0;3;518
13756;9.0;0;6;518
13782;0.0;0;56;519
13781;0.0;0;51;519
13780;0.0;0;58;519
13779;0.0;0;21;519
13778;0.0;0;32;519
13777;0.0;0;1;519
13776;0.0;0;59;519
13775;0.0;0;27;519
13774;2.0;0;25;519
13773;4.0;0;3;519
13772;6.0;0;6;519
13771;13.0;0;4;519
13796;0.0;0;21;520
13795;0.0;0;57;520
13794;0.0;0;58;520
13793;0.0;0;32;520
13792;1.0;0;27;520
13791;2.0;0;6;520
13790;3.0;0;1;520
13789;4.0;0;25;520
13788;6.0;0;4;520
13787;9.0;0;3;520
13828;0.0;0;56;521
13827;0.0;0;4;521
13826;0.0;0;32;521
13825;0.0;0;59;521
13824;0.0;0;204;521
13823;0.0;0;58;521
13822;0.0;0;25;521
13821;1.0;0;21;521
13820;2.0;0;1;521
6604;11.0;0;3;522
6605;9.0;0;6;522
6606;4.0;0;27;522
6607;1.0;0;4;522
6608;0.0;0;25;522
6609;0.0;0;1;522
6610;0.0;0;34;522
6611;0.0;0;57;522
6612;0.0;0;21;522
6613;0.0;0;58;522
6614;0.0;0;54;522
6615;0.0;0;32;522
6616;0.0;0;59;522
6617;0.0;0;56;522
6618;0.0;0;60;522
13841;0.0;0;4;523
13840;0.0;0;59;523
13839;0.0;0;58;523
13838;0.0;0;25;523
13837;0.0;0;32;523
13836;1.0;0;21;523
13835;3.0;0;204;523
13834;6.0;0;27;523
13833;6.0;0;6;523
13832;9.0;0;3;523
13858;0.0;0;59;524
13857;0.0;0;27;524
13856;0.0;0;4;524
13855;0.0;0;21;524
13854;0.0;0;51;524
13853;0.0;0;54;524
13852;0.0;0;56;524
13851;1.0;0;25;524
13850;2.0;0;32;524
13849;3.0;0;204;524
13848;4.0;0;3;524
13847;15.0;0;6;524
13876;0.0;0;21;525
13875;0.0;0;4;525
13874;0.0;0;62;525
13873;0.0;0;27;525
13872;0.0;0;51;525
13871;0.0;0;32;525
13870;0.0;0;58;525
13869;0.0;0;56;525
13868;0.0;0;182;525
13867;1.0;0;1;525
13866;2.0;0;25;525
13865;9.0;0;6;525
13864;13.0;0;3;525
13891;0.0;0;57;526
13890;0.0;0;3;526
13889;0.0;0;21;526
13888;0.0;0;182;526
13887;0.0;0;56;526
13886;1.0;0;1;526
13885;2.0;0;54;526
13884;3.0;0;58;526
13883;4.0;0;25;526
13882;6.0;0;4;526
13881;9.0;0;6;526
13400;0.0;0;3;527
13399;0.0;0;63;527
13398;0.0;0;27;527
13397;0.0;0;58;527
13396;0.0;0;54;527
13395;0.0;0;59;527
13394;0.0;0;56;527
13393;0.0;0;6;527
13392;3.0;0;1;527
13391;4.0;0;25;527
13390;6.0;0;34;527
13389;9.0;0;32;527
13415;0.0;0;1;528
13414;0.0;0;3;528
13413;0.0;0;21;528
13412;0.0;0;27;528
13411;0.0;0;54;528
13410;1.0;0;25;528
13409;2.0;0;58;528
13408;3.0;0;32;528
13407;4.0;0;34;528
13406;6.0;0;56;528
13405;9.0;0;6;528
13435;0.0;0;55;529
13434;0.0;0;4;529
13433;0.0;0;60;529
13432;0.0;0;6;529
13431;0.0;0;59;529
13430;0.0;0;63;529
13429;0.0;0;1;529
13428;0.0;0;21;529
13427;0.0;0;54;529
13426;2.0;0;27;529
13425;3.0;0;3;529
13424;4.0;0;34;529
13423;6.0;0;25;529
13422;9.0;0;32;529
13453;0.0;0;4;530
13452;0.0;0;63;530
13451;0.0;0;59;530
13450;0.0;0;1;530
13449;0.0;0;54;530
13448;0.0;0;58;530
13447;0.0;0;56;530
13446;0.0;0;3;530
13445;1.0;0;21;530
13444;2.0;0;27;530
13443;4.0;0;25;530
13442;6.0;0;32;530
13441;9.0;0;6;530
13473;0.0;0;54;531
13472;0.0;0;63;531
13471;0.0;0;27;531
13470;0.0;0;58;531
13469;0.0;0;57;531
13468;0.0;0;3;531
13467;0.0;0;32;531
13466;0.0;0;4;531
13465;0.0;0;56;531
13464;0.0;0;6;531
13463;0.0;0;1;531
13462;1.0;0;21;531
13461;4.0;0;59;531
13460;6.0;0;34;531
13459;9.0;0;25;531
13492;0.0;0;34;532
13491;0.0;0;21;532
13490;0.0;0;59;532
13489;0.0;0;4;532
13488;0.0;0;58;532
13487;0.0;0;63;532
13486;0.0;0;57;532
13485;0.0;0;54;532
13484;0.0;0;3;532
13483;0.0;0;65;532
13482;0.0;0;1;532
13481;1.0;0;25;532
13480;2.0;0;27;532
13479;4.0;0;6;532
13478;9.0;0;32;532
13508;0.0;0;21;533
13507;0.0;0;4;533
13506;0.0;0;25;533
13505;0.0;0;6;533
13504;0.0;0;54;533
13503;0.0;0;3;533
13502;0.0;0;63;533
13501;1.0;0;1;533
13500;2.0;0;34;533
13499;3.0;0;59;533
13498;4.0;0;27;533
13497;9.0;0;32;533
13524;0.0;0;3;534
13523;0.0;0;60;534
13522;0.0;0;54;534
13521;0.0;0;6;534
13520;0.0;0;27;534
13519;1.0;0;56;534
13518;2.0;0;58;534
13517;3.0;0;1;534
13516;4.0;0;32;534
13515;6.0;0;21;534
13514;9.0;0;34;534
13541;0.0;0;65;535
13540;0.0;0;54;535
13539;0.0;0;6;535
13538;0.0;0;58;535
13537;0.0;0;25;535
13536;0.0;0;21;535
13535;0.0;0;27;535
13534;1.0;0;59;535
13533;2.0;0;3;535
13532;3.0;0;34;535
13531;4.0;0;1;535
13530;9.0;0;32;535
13557;0.0;0;59;536
13556;0.0;0;21;536
13555;0.0;0;4;536
13554;0.0;0;54;536
13553;0.0;0;27;536
13552;0.0;0;63;536
13551;1.0;0;1;536
13550;2.0;0;58;536
13549;3.0;0;25;536
13548;6.0;0;34;536
13547;9.0;0;6;536
13574;0.0;0;63;537
13573;0.0;0;3;537
13572;0.0;0;1;537
13571;0.0;0;57;537
13570;0.0;0;21;537
13569;0.0;0;6;537
13568;0.0;0;34;537
13567;2.0;0;25;537
13566;3.0;0;56;537
13565;4.0;0;27;537
13564;6.0;0;59;537
13563;9.0;0;32;537
13590;0.0;0;59;538
13589;0.0;0;58;538
13588;0.0;0;65;538
13587;0.0;0;1;538
13586;0.0;0;34;538
13585;1.0;0;63;538
13584;2.0;0;27;538
13583;3.0;0;56;538
13582;4.0;0;6;538
13581;6.0;0;25;538
13580;9.0;0;32;538
13609;0.0;0;3;539
13608;0.0;0;4;539
13607;0.0;0;63;539
13606;0.0;0;60;539
13605;0.0;0;65;539
13604;0.0;0;58;539
13603;0.0;0;59;539
13602;0.0;0;1;539
13601;0.0;0;27;539
13600;1.0;0;6;539
13599;2.0;0;56;539
13598;4.0;0;34;539
13597;9.0;0;32;539
13624;0.0;0;58;540
13623;0.0;0;3;540
13622;0.0;0;59;540
13621;0.0;0;25;540
13620;0.0;0;57;540
13619;0.0;0;56;540
13618;1.0;0;32;540
13617;2.0;0;1;540
13616;3.0;0;27;540
13615;4.0;0;6;540
13614;9.0;0;34;540
13640;0.0;0;58;541
13639;0.0;0;27;541
13638;0.0;0;25;541
13637;0.0;0;65;541
13636;0.0;0;57;541
13635;1.0;0;1;541
13634;2.0;0;56;541
13633;3.0;0;4;541
13632;4.0;0;59;541
13631;6.0;0;3;541
13630;9.0;0;6;541
13657;0.0;0;54;542
13656;0.0;0;4;542
13655;0.0;0;34;542
13654;0.0;0;32;542
13653;0.0;0;3;542
13652;0.0;0;1;542
13651;1.0;0;57;542
13650;2.0;0;25;542
13649;3.0;0;21;542
13648;6.0;0;59;542
13647;9.0;0;6;542
13144;0.0;0;58;543
13143;0.0;0;37;543
13142;0.0;0;63;543
13141;1.0;0;57;543
13140;2.0;0;32;543
13139;3.0;0;56;543
13138;4.0;0;6;543
13137;6.0;0;34;543
13136;9.0;0;59;543
13156;0.0;0;25;544
13155;0.0;0;27;544
13154;0.0;0;63;544
13153;0.0;0;34;544
13152;1.0;0;58;544
13151;2.0;0;32;544
13150;3.0;0;56;544
13149;6.0;0;1;544
13148;9.0;0;6;544
13169;0.0;0;32;545
13168;0.0;0;56;545
13167;0.0;0;57;545
13166;0.0;0;63;545
13165;1.0;0;34;545
13164;3.0;0;1;545
13163;4.0;0;25;545
13162;6.0;0;59;545
13161;9.0;0;6;545
13182;0.0;0;37;546
13181;0.0;0;27;546
13180;0.0;0;1;546
13179;1.0;0;67;546
13178;2.0;0;56;546
13177;3.0;0;25;546
13176;4.0;0;59;546
13175;6.0;0;6;546
13174;9.0;0;32;546
13197;0.0;0;58;547
13196;0.0;0;56;547
13195;0.0;0;37;547
13194;0.0;0;63;547
13193;0.0;0;25;547
13192;0.0;0;27;547
13191;1.0;0;34;547
13190;3.0;0;1;547
13189;4.0;0;59;547
13188;6.0;0;6;547
13187;9.0;0;32;547
13211;0.0;0;67;548
13210;0.0;0;57;548
13209;0.0;0;63;548
13208;0.0;0;27;548
13207;1.0;0;58;548
13206;2.0;0;32;548
13205;3.0;0;1;548
13204;6.0;0;6;548
13203;9.0;0;59;548
13227;0.0;0;68;549
13226;0.0;0;67;549
13225;0.0;0;37;549
13224;0.0;0;64;549
13223;0.0;0;1;549
13222;1.0;0;34;549
13221;2.0;0;58;549
13220;3.0;0;63;549
13219;4.0;0;25;549
13218;6.0;0;6;549
13217;9.0;0;32;549
13243;0.0;0;68;550
13242;0.0;0;64;550
13241;0.0;0;58;550
13240;0.0;0;67;550
13239;0.0;0;57;550
13238;1.0;0;32;550
13237;2.0;0;34;550
13236;3.0;0;25;550
13235;4.0;0;6;550
13234;6.0;0;1;550
13233;9.0;0;27;550
13260;0.0;0;59;551
13259;0.0;0;37;551
13258;0.0;0;63;551
13257;0.0;0;25;551
13256;0.0;0;56;551
13255;0.0;0;64;551
13254;0.0;0;27;551
13253;0.0;0;57;551
13252;2.0;0;6;551
13251;4.0;0;1;551
13250;6.0;0;34;551
13249;9.0;0;32;551
13277;0.0;0;4;552
13276;0.0;0;25;552
13275;0.0;0;56;552
13274;0.0;0;59;552
13273;0.0;0;37;552
13272;0.0;0;67;552
13271;0.0;0;63;552
13270;0.0;0;58;552
13269;1.0;0;27;552
13268;2.0;0;34;552
13267;4.0;0;32;552
13266;6.0;0;6;552
13265;9.0;0;1;552
13292;0.0;0;32;553
13291;0.0;0;64;553
13290;0.0;0;58;553
13289;0.0;0;25;553
13288;0.0;0;37;553
13287;1.0;0;57;553
13286;2.0;0;63;553
13285;4.0;0;34;553
13284;6.0;0;59;553
13283;9.0;0;6;553
13306;0.0;0;67;554
13305;0.0;0;56;554
13304;0.0;0;37;554
13303;0.0;0;64;554
13302;1.0;0;1;554
13301;2.0;0;25;554
13300;4.0;0;34;554
13299;6.0;0;6;554
13298;9.0;0;58;554
13323;0.0;0;70;555
13322;0.0;0;58;555
13321;0.0;0;63;555
13320;0.0;0;37;555
13319;0.0;0;1;555
13318;0.0;0;67;555
13317;0.0;0;34;555
13316;2.0;0;57;555
13315;3.0;0;56;555
13314;4.0;0;59;555
13313;6.0;0;27;555
13312;9.0;0;6;555
13340;0.0;0;4;556
13339;0.0;0;59;556
13338;0.0;0;34;556
13337;0.0;0;64;556
13336;0.0;0;27;556
13335;0.0;0;37;556
13334;1.0;0;25;556
13333;2.0;0;57;556
13332;3.0;0;1;556
13331;4.0;0;58;556
13330;6.0;0;6;556
13329;9.0;0;32;556
13356;0.0;0;34;557
13355;0.0;0;63;557
13354;0.0;0;58;557
13353;0.0;0;64;557
13352;0.0;0;27;557
13351;2.0;0;57;557
13350;3.0;0;6;557
13349;4.0;0;59;557
13348;6.0;0;32;557
13347;9.0;0;1;557
13371;0.0;0;6;558
13370;0.0;0;32;558
13369;0.0;0;37;558
13368;0.0;0;67;558
13367;1.0;0;63;558
13366;2.0;0;57;558
13365;3.0;0;58;558
13364;4.0;0;1;558
13363;6.0;0;25;558
13362;9.0;0;59;558
13384;0.0;0;59;559
13383;0.0;0;63;559
13382;0.0;0;34;559
13381;2.0;0;27;559
13380;3.0;0;58;559
13379;4.0;0;25;559
13378;6.0;0;6;559
13377;9.0;0;1;559
12904;0.0;0;204;560
12903;0.0;0;3;560
12902;0.0;0;59;560
12901;1.0;0;1;560
12900;3.0;0;37;560
12899;4.0;0;58;560
12898;6.0;0;25;560
12897;9.0;0;6;560
12919;0.0;0;59;561
12918;0.0;0;63;561
12917;0.0;0;32;561
12916;0.0;0;37;561
12915;0.0;0;58;561
12914;1.0;0;73;561
12913;2.0;0;67;561
12912;3.0;0;25;561
12911;6.0;0;1;561
12910;9.0;0;6;561
12934;0.0;0;63;562
12933;0.0;0;37;562
12932;0.0;0;204;562
12931;0.0;0;57;562
12930;0.0;0;58;562
12929;1.0;0;56;562
12928;2.0;0;1;562
12927;3.0;0;27;562
12926;4.0;0;25;562
12925;9.0;0;6;562
12949;0.0;0;70;563
12948;0.0;0;27;563
12947;0.0;0;63;563
12946;0.0;0;58;563
12945;0.0;0;59;563
12944;2.0;0;57;563
12943;3.0;0;204;563
12942;4.0;0;32;563
12941;6.0;0;6;563
12940;9.0;0;1;563
12966;0.0;0;182;564
12965;0.0;0;59;564
12964;0.0;0;58;564
12963;0.0;0;70;564
12962;0.0;0;67;564
12961;1.0;0;1;564
12960;2.0;0;63;564
12959;3.0;0;25;564
12958;4.0;0;27;564
12957;9.0;0;6;564
12982;0.0;0;27;565
12981;0.0;0;59;565
12980;0.0;0;67;565
12979;0.0;0;204;565
12978;0.0;0;58;565
12977;1.0;0;56;565
12976;2.0;0;1;565
12975;3.0;0;37;565
12974;6.0;0;25;565
12973;9.0;0;6;565
12998;0.0;0;57;566
12997;0.0;0;32;566
12996;0.0;0;64;566
12995;0.0;0;63;566
12994;0.0;0;58;566
12993;0.0;0;204;566
12992;0.0;0;37;566
12991;2.0;0;1;566
12990;3.0;0;27;566
12989;4.0;0;6;566
12988;9.0;0;25;566
13012;0.0;0;27;567
13011;0.0;0;59;567
13010;0.0;0;58;567
13009;0.0;0;37;567
13008;2.0;0;32;567
13007;3.0;0;204;567
13006;4.0;0;67;567
13005;6.0;0;25;567
13004;9.0;0;1;567
13028;0.0;0;32;568
13027;0.0;0;1;568
13026;0.0;0;204;568
13025;0.0;0;64;568
13024;1.0;0;56;568
13023;2.0;0;63;568
13022;3.0;0;58;568
13021;4.0;0;67;568
13020;6.0;0;25;568
13019;9.0;0;6;568
13043;0.0;0;64;569
13042;0.0;0;56;569
13041;0.0;0;63;569
13040;0.0;0;6;569
13039;0.0;0;58;569
13038;0.0;0;67;569
13037;2.0;0;32;569
13036;3.0;0;204;569
13035;6.0;0;25;569
13034;9.0;0;1;569
13057;0.0;0;182;570
13056;0.0;0;25;570
13055;0.0;0;63;570
13054;0.0;0;64;570
13053;1.0;0;37;570
13052;3.0;0;1;570
13051;4.0;0;32;570
13050;6.0;0;27;570
13049;9.0;0;67;570
13072;0.0;0;67;571
13071;0.0;0;57;571
13070;0.0;0;64;571
13069;0.0;0;63;571
13068;1.0;0;37;571
13067;2.0;0;25;571
13066;3.0;0;58;571
13065;4.0;0;32;571
13064;6.0;0;6;571
13063;9.0;0;1;571
13088;0.0;0;64;572
13087;0.0;0;56;572
13086;0.0;0;32;572
13085;0.0;0;63;572
13084;0.0;0;67;572
13083;0.0;0;57;572
13082;0.0;0;58;572
13081;2.0;0;25;572
13080;4.0;0;27;572
13079;6.0;0;6;572
13078;9.0;0;37;572
13102;0.0;0;63;573
13101;0.0;0;57;573
13100;0.0;0;58;573
13099;0.0;0;67;573
13098;0.0;0;37;573
13097;0.0;0;204;573
13096;1.0;0;6;573
13095;4.0;0;32;573
13094;6.0;0;25;573
13093;9.0;0;1;573
13115;0.0;0;64;574
13114;0.0;0;58;574
13113;0.0;0;56;574
13112;0.0;0;63;574
13111;1.0;0;67;574
13110;2.0;0;37;574
13109;4.0;0;6;574
13108;6.0;0;25;574
13107;9.0;0;1;574
13130;0.0;0;59;575
13129;0.0;0;72;575
13128;0.0;0;58;575
13127;0.0;0;64;575
13126;0.0;0;27;575
13125;2.0;0;6;575
13124;3.0;0;63;575
13123;4.0;0;1;575
13122;6.0;0;25;575
13121;9.0;0;32;575
12566;0.0;0;202;576
12565;0.0;0;26;576
12564;0.0;0;37;576
12563;0.0;0;32;576
12562;0.0;0;67;576
12561;2.0;0;25;576
12560;3.0;0;6;576
12559;4.0;0;34;576
12558;6.0;0;64;576
12557;9.0;0;1;576
12582;0.0;0;202;577
12581;0.0;0;56;577
12580;0.0;0;26;577
12579;0.0;0;3;577
12578;0.0;0;63;577
12577;0.0;0;32;577
12576;0.0;0;73;577
12575;1.0;0;64;577
12574;3.0;0;6;577
12573;6.0;0;1;577
12572;9.0;0;34;577
12598;0.0;0;64;578
12597;0.0;0;3;578
12596;0.0;0;73;578
12595;0.0;0;66;578
12594;0.0;0;32;578
12593;0.0;0;202;578
12592;0.0;0;67;578
12591;0.0;0;75;578
12590;1.0;0;1;578
12589;2.0;0;6;578
12588;6.0;0;34;578
12587;9.0;0;25;578
12613;0.0;0;73;579
12612;0.0;0;57;579
12611;0.0;0;26;579
12610;0.0;0;6;579
12609;0.0;0;63;579
12608;0.0;0;3;579
12607;1.0;0;37;579
12606;1.5;0;202;579
12605;2.0;0;34;579
12604;3.0;0;32;579
12603;4.5;0;1;579
12629;0.0;0;73;580
12628;0.0;0;63;580
12627;0.0;0;202;580
12626;0.0;0;37;580
12625;0.0;0;64;580
12624;0.0;0;67;580
12623;2.0;0;25;580
12622;3.0;0;32;580
12621;4.0;0;34;580
12620;6.0;0;1;580
12619;9.0;0;6;580
12644;0.0;0;75;581
12643;0.0;0;56;581
12642;0.0;0;67;581
12641;0.0;0;63;581
12640;0.0;0;66;581
12639;0.0;0;1;581
12638;1.0;0;202;581
12637;4.0;0;34;581
12636;6.0;0;25;581
12635;9.0;0;6;581
12784;0.0;0;63;582
12783;0.0;0;3;582
12782;0.0;0;66;582
12781;0.0;0;64;582
12780;0.0;0;32;582
12779;0.0;0;1;582
12778;0.0;0;25;582
12777;1.0;0;75;582
12776;2.0;0;67;582
12801;0.0;0;63;583
12800;0.0;0;1;583
12799;0.0;0;32;583
12798;0.0;0;37;583
12797;0.0;0;3;583
12796;0.0;0;56;583
12795;0.0;0;57;583
12794;0.0;0;25;583
12793;0.0;0;67;583
12792;0.0;0;75;583
12791;1.0;0;202;583
12790;3.0;0;34;583
12816;0.0;0;66;584
12815;0.0;0;57;584
12814;0.0;0;34;584
12813;0.0;0;63;584
12812;0.0;0;3;584
12811;0.0;0;32;584
12810;0.0;0;202;584
12809;0.0;0;75;584
12808;1.0;0;25;584
12807;2.0;0;73;584
12832;0.0;0;56;585
12831;0.0;0;76;585
12830;0.0;0;32;585
12829;0.0;0;202;585
12828;0.0;0;73;585
12827;0.0;0;63;585
12826;0.0;0;75;585
12825;0.0;0;6;585
12824;2.0;0;37;585
12823;3.0;0;64;585
12847;0.0;0;1;586
12846;0.0;0;56;586
12845;0.0;0;73;586
12844;0.0;0;25;586
12843;0.0;0;64;586
12842;0.0;0;37;586
12841;1.0;0;57;586
12840;2.0;0;75;586
12839;3.0;0;202;586
12838;4.0;0;6;586
12863;0.0;0;66;587
12862;0.0;0;203;587
12861;0.0;0;3;587
12860;0.0;0;75;587
12859;0.0;0;34;587
12858;0.0;0;57;587
12857;0.0;0;63;587
12856;0.0;0;25;587
12855;0.5;0;6;587
12854;1.0;0;32;587
12853;1.5;0;1;587
12879;0.0;0;75;588
12878;0.0;0;37;588
12877;0.0;0;203;588
12876;0.0;0;3;588
12875;0.0;0;32;588
12874;0.0;0;57;588
12873;0.0;0;56;588
12872;0.0;0;25;588
12871;1.0;0;202;588
12870;2.0;0;64;588
12893;0.0;0;34;589
12892;0.0;0;57;589
12891;0.0;0;202;589
12890;0.0;0;56;589
12889;0.0;0;67;589
12888;0.0;0;37;589
12887;1.0;0;25;589
12886;2.0;0;32;589
12352;0.0;0;26;590
12351;0.0;0;37;590
12350;0.0;0;34;590
12349;1.0;0;25;590
12348;2.0;0;66;590
12347;6.0;0;6;590
12346;9.0;0;1;590
12363;0.0;0;37;591
12362;0.0;0;25;591
12361;0.0;0;34;591
12360;3.0;0;63;591
12359;4.0;0;32;591
12358;6.0;0;6;591
12357;9.0;0;1;591
12375;0.0;0;26;592
12374;0.0;0;63;592
12373;1.0;0;80;592
12372;2.0;0;37;592
12371;3.0;0;25;592
12370;4.0;0;1;592
12369;6.0;0;66;592
12368;9.0;0;34;592
12388;0.0;0;77;593
12387;0.0;0;63;593
12386;0.0;0;66;593
12385;0.0;0;34;593
12384;0.0;0;64;593
12383;0.0;0;58;593
12382;2.0;0;25;593
12381;3.0;0;37;593
12380;4.0;0;1;593
12379;9.0;0;6;593
12403;0.0;0;57;594
12402;0.0;0;80;594
12401;0.0;0;58;594
12400;0.0;0;34;594
12399;0.0;0;77;594
12398;0.0;0;37;594
12397;0.0;0;26;594
12396;2.0;0;66;594
12395;4.0;0;25;594
12394;6.0;0;6;594
12393;9.0;0;1;594
12417;0.0;0;57;595
12416;0.0;0;64;595
12415;0.0;0;66;595
12414;0.0;0;26;595
12413;1.0;0;34;595
12412;2.0;0;1;595
12411;3.0;0;6;595
12410;4.0;0;58;595
12409;6.0;0;25;595
12408;9.0;0;32;595
12431;0.0;0;57;596
12430;0.0;0;37;596
12429;0.0;0;34;596
12428;0.0;0;80;596
12427;1.0;0;26;596
12426;2.0;0;58;596
12425;3.0;0;1;596
12424;4.0;0;64;596
12423;9.0;0;25;596
12446;0.0;0;58;597
12445;0.0;0;26;597
12444;0.0;0;80;597
12443;0.0;0;66;597
12442;0.0;0;57;597
12441;0.0;0;37;597
12440;0.0;0;32;597
12439;0.0;0;34;597
12438;2.0;0;25;597
12437;4.0;0;1;597
12436;9.0;0;6;597
12458;0.0;0;26;598
12457;0.0;0;58;598
12456;0.0;0;37;598
12455;0.0;0;66;598
12454;0.0;0;80;598
12453;1.0;0;1;598
12452;3.0;0;25;598
12451;6.0;0;6;598
12450;9.0;0;32;598
12474;0.0;0;77;599
12473;0.0;0;80;599
12472;0.0;0;37;599
12471;0.0;0;63;599
12470;0.0;0;26;599
12469;0.0;0;66;599
12468;0.0;0;58;599
12467;1.0;0;34;599
12466;3.0;0;6;599
12465;4.0;0;32;599
12464;6.0;0;1;599
12463;9.0;0;25;599
12491;0.0;0;64;600
12490;0.0;0;1;600
12489;0.0;0;79;600
12488;0.0;0;63;600
12487;0.0;0;66;600
12486;0.0;0;26;600
12485;0.0;0;37;600
12484;1.0;0;58;600
12483;3.0;0;32;600
12482;4.0;0;34;600
12481;6.0;0;25;600
12480;9.0;0;6;600
12506;0.0;0;79;601
12505;0.0;0;26;601
12504;0.0;0;77;601
12503;0.0;0;63;601
