id;fastestLap;rank;fastestLapTime;fastestLapSpeed;resultId
24416;17;16;1:27.697;187.764;24422
24417;16;18;1:31.081;180.788;24423
24418;10;19;1:32.654;177.719;24424
24420;60;2;1:18.528;200.840;24426
24421;69;1;1:17.103;204.552;24427
24422;65;4;1:19.786;197.673;24428
24423;49;5;1:20.493;195.937;24429
24424;66;10;1:21.002;194.706;24430
24425;65;12;1:21.045;194.602;24431
24426;65;9;1:20.880;195.000;24432
24427;59;3;1:19.331;198.807;24433
24428;65;13;1:21.188;194.260;24434
24429;65;7;1:20.621;195.626;24435
24430;47;15;1:21.734;192.962;24436
24431;59;14;1:21.650;193.161;24437
24432;67;11;1:21.008;194.691;24438
24433;49;8;1:20.839;195.098;24439
24434;55;16;1:21.932;192.496;24440
24435;66;17;1:22.386;191.435;24441
24436;52;6;1:20.603;195.670;24442
24437;64;19;1:23.134;189.712;24443
24438;42;20;1:23.436;189.026;24444
24439;46;18;1:22.809;190.457;24445
24440;23;4;1:46.664;236.390;24446
24441;24;3;1:46.580;236.577;24447
24442;27;2;1:46.465;236.832;24448
24443;36;1;1:46.409;236.957;24449
24444;41;5;1:47.507;234.537;24450
24445;29;13;1:48.781;231.790;24451
24446;26;7;1:48.143;233.157;24452
24447;34;9;1:48.349;232.714;24453
24448;21;17;1:49.700;229.848;24454
24449;34;10;1:48.357;232.697;24455
24450;21;8;1:48.321;232.774;24456
24451;33;11;1:48.677;232.012;24457
24452;18;16;1:49.274;230.744;24458
24453;21;18;1:50.451;228.285;24459
24454;34;14;1:48.860;231.622;24460
24455;37;12;1:48.753;231.850;24461
24456;33;15;1:49.220;230.858;24462
24457;31;6;1:47.560;234.421;24463
24460;47;4;1:23.009;251.235;24466
24461;47;3;1:22.859;251.690;24467
24462;51;1;1:21.779;255.014;24468
24463;53;7;1:23.466;249.859;24469
24464;53;8;1:23.641;249.337;24470
24465;45;6;1:23.364;250.165;24471
24466;35;9;1:23.770;248.953;24472
24467;41;5;1:23.143;250.830;24473
24468;44;15;1:24.503;246.793;24474
24469;52;11;1:24.044;248.141;24475
24470;51;10;1:23.885;248.611;24476
24471;31;12;1:24.165;247.784;24477
24472;50;2;1:22.799;251.872;24478
24473;51;16;1:24.842;245.807;24479
24474;52;13;1:24.419;247.039;24480
24475;31;17;1:24.985;245.393;24481
24476;47;18;1:24.989;245.382;24482
24477;38;14;1:24.443;246.968;24483
24478;19;20;1:25.772;243.142;24484
24479;10;19;1:25.637;243.525;24485
24480;57;5;1:44.802;173.916;24486
24481;59;4;1:44.723;174.047;24487
24482;56;8;1:45.176;173.298;24488
24483;58;7;1:44.914;173.730;24489
24484;58;2;1:43.534;176.046;24490
24485;59;9;1:45.260;173.159;24491
24486;58;11;1:45.716;172.412;24492
24487;58;13;1:45.769;172.326;24493
24488;59;12;1:45.765;172.333;24494
24489;59;10;1:45.630;172.553;24495
24490;54;16;1:46.274;171.507;24496
24491;41;15;1:45.969;172.001;24497
24492;57;6;1:44.896;173.760;24498
24493;55;14;1:45.915;172.088;24499
24494;57;3;1:44.371;174.634;24500
24495;59;18;1:46.793;170.674;24501
24496;58;1;1:42.301;178.168;24502
24497;18;19;1:47.062;170.245;24503
24498;15;17;1:46.683;170.850;24504
24499;29;20;1:48.285;168.322;24505
24500;51;1;1:35.761;219.847;24506
24501;50;3;1:36.316;218.580;24507
24502;52;2;1:36.193;218.860;24508
24503;47;5;1:36.937;217.180;24509
24504;50;4;1:36.762;217.573;24510
24505;53;6;1:38.020;214.780;24511
24506;49;7;1:38.043;214.730;24512
24507;52;11;1:38.301;214.166;24513
24508;53;8;1:38.130;214.539;24514
24509;53;12;1:38.519;213.692;24515
24510;53;15;1:38.611;213.493;24516
24511;52;9;1:38.228;214.325;24517
24512;51;13;1:38.589;213.541;24518
24513;51;14;1:38.606;213.504;24519
24514;51;16;1:38.696;213.309;24520
24515;24;19;1:42.327;205.740;24521
24516;18;18;1:41.705;206.998;24522
24517;16;10;1:38.245;214.288;24523
24518;22;17;1:41.284;207.859;24524
24520;49;4;1:31.862;227.571;24526
24521;38;5;1:32.122;226.929;24527
24522;45;1;1:30.983;229.770;24528
24523;36;8;1:32.775;225.332;24529
24524;46;12;1:33.563;223.434;24530
24525;48;2;1:31.611;228.195;24531
24526;43;17;1:35.321;219.313;24532
24527;46;7;1:32.621;225.706;24533
24528;26;14;1:34.713;220.721;24534
24529;47;10;1:33.239;224.210;24535
24530;31;13;1:34.116;222.121;24536
24531;50;9;1:33.190;224.328;24537
24532;18;16;1:34.988;220.082;24538
24533;51;6;1:32.369;226.322;24539
24534;49;3;1:31.732;227.894;24540
24535;27;18;1:35.458;218.998;24541
24536;44;19;1:36.332;217.012;24542
24537;10;20;1:37.249;214.965;24543
24538;48;11;1:33.481;223.630;24544
24539;47;15;1:34.921;220.237;24545
24540;66;4;1:19.461;194.993;24546
24541;68;3;1:19.381;195.190;24547
24542;66;5;1:19.494;194.912;24548
24543;53;1;1:19.232;195.557;24549
24544;48;2;1:19.325;195.328;24550
24545;65;11;1:20.406;192.702;24551
24546;70;12;1:20.485;192.512;24552
24547;53;9;1:20.146;193.327;24553
24548;53;6;1:19.530;194.824;24554
24549;59;14;1:20.791;191.783;24555
24550;48;7;1:19.905;193.910;24556
24551;68;15;1:20.922;191.473;24557
24552;66;10;1:20.311;192.929;24558
24553;65;16;1:21.014;191.255;24559
24554;53;20;1:21.682;189.691;24560
24555;69;17;1:21.286;190.615;24561
24556;68;18;1:21.581;189.926;24562
24557;63;13;1:20.696;192.009;24563
24558;55;8;1:20.082;193.481;24564
24559;46;19;1:21.643;189.782;24565
24560;68;2;1:07.657;229.758;24626
24561;37;2;1:36.957;204.696;24566
24562;26;7;1:38.446;201.600;24567
24563;42;5;1:38.214;202.077;24568
24564;44;1;1:36.169;206.374;24569
24565;42;3;1:38.029;202.458;24570
24566;28;14;1:40.564;197.354;24571
24567;44;4;1:38.074;202.365;24572
24568;44;15;1:40.844;196.806;24573
24569;47;6;1:38.437;201.619;24574
24570;34;11;1:40.165;198.141;24575
24571;46;9;1:39.608;199.249;24576
24572;41;8;1:38.969;200.535;24577
24573;42;13;1:40.380;197.716;24578
24574;41;10;1:39.964;198.539;24579
24575;52;18;1:41.270;195.979;24580
24576;31;16;1:40.850;196.795;24581
24577;54;17;1:41.239;196.039;24582
24578;42;12;1:40.347;197.781;24583
24579;22;20;1:43.830;191.147;24584
24580;6;19;1:42.165;194.262;24585
24581;61;2;1:10.862;218.909;24586
24582;65;9;1:12.425;214.185;24587
24583;63;16;1:13.158;212.039;24588
24584;65;15;1:13.135;212.106;24589
24585;49;14;1:13.020;212.440;24590
24586;44;11;1:12.733;213.278;24591
24587;46;3;1:11.082;218.232;24592
24588;63;7;1:12.328;214.472;24593
24589;64;12;1:12.840;212.965;24594
24590;49;8;1:12.385;214.304;24595
24591;65;17;1:13.262;211.738;24596
24592;57;19;1:13.752;210.331;24597
24593;29;18;1:13.619;210.711;24598
24594;52;4;1:11.087;218.217;24599
24595;64;13;1:12.934;212.690;24600
24596;63;20;1:14.553;208.072;24601
24597;51;5;1:11.384;217.309;24602
24598;63;6;1:11.423;217.190;24603
24599;65;10;1:12.603;213.660;24604
24600;43;1;1:10.698;219.417;24605
24601;53;1;1:39.283;201.387;24606
24602;55;5;1:41.119;197.731;24607
24603;44;4;1:40.442;199.064;24608
24604;31;2;1:39.715;200.515;24609
24605;55;3;1:40.128;199.688;24610
24606;49;8;1:42.219;195.603;24611
24607;39;11;1:42.639;194.803;24612
24608;50;12;1:43.026;194.071;24613
24609;42;9;1:42.222;195.597;24614
24610;43;7;1:41.294;197.389;24615
24611;51;6;1:41.190;197.592;24616
24612;52;16;1:43.274;193.605;24617
24613;25;14;1:43.142;193.853;24618
24614;22;19;1:43.790;192.642;24619
24615;33;18;1:43.666;192.873;24620
24616;28;15;1:43.256;193.639;24621
24617;50;13;1:43.074;193.981;24622
24618;53;10;1:42.414;195.231;24623
24619;51;20;1:44.500;191.333;24624
24620;25;17;1:43.326;193.507;24625
24621;64;4;1:07.901;228.933;24627
24622;71;1;1:07.475;230.378;24628
24623;67;3;1:07.712;229.572;24629
24624;63;5;1:07.974;228.687;24630
24625;63;6;1:08.305;227.579;24631
24626;64;11;1:09.025;225.205;24632
24627;64;10;1:08.932;225.509;24633
24628;70;9;1:08.796;225.954;24634
24629;71;8;1:08.623;226.524;24635
24630;63;16;1:09.662;223.146;24636
24631;50;13;1:09.135;224.847;24637
24632;50;7;1:08.432;227.156;24638
24633;48;12;1:09.031;225.185;24639
24634;49;14;1:09.317;224.256;24640
24635;46;17;1:10.228;221.347;24641
24636;23;20;1:10.720;219.807;24642
24637;4;18;1:10.326;221.039;24643
24638;8;19;1:10.610;220.150;24644
24639;5;15;1:09.351;224.146;24645
24640;68;3;1:06.719;232.989;24646
24641;62;7;1:07.534;230.177;24647
24642;70;2;1:06.145;235.010;24648
24643;67;6;1:07.299;230.981;24649
24644;66;5;1:07.193;231.345;24650
24645;68;4;1:07.188;231.362;24651
24646;65;10;1:07.833;229.162;24652
24647;65;9;1:07.832;229.166;24653
24648;68;1;1:05.619;236.894;24654
24649;60;13;1:08.378;227.336;24655
24650;57;14;1:08.382;227.322;24656
24651;69;11;1:08.009;228.569;24657
24652;69;12;1:08.047;228.442;24658
24653;54;15;1:08.512;226.891;24659
24654;69;8;1:07.827;229.183;24660
24655;36;16;1:08.601;226.597;24661
24656;68;17;1:08.806;225.922;24662
24657;22;18;1:09.321;224.243;24663
24658;3;19;1:35.379;162.979;24664
24660;70;1;1:16.627;205.823;24666
24661;60;4;1:19.184;199.176;24667
24662;66;2;1:17.665;203.072;24668
24663;68;3;1:18.973;199.708;24669
24664;68;5;1:19.440;198.534;24670
24665;49;14;1:20.363;196.254;24671
24666;39;10;1:20.090;196.923;24672
24667;46;7;1:19.532;198.305;24673
24668;68;15;1:20.477;195.976;24674
24669;67;6;1:19.457;198.492;24675
24670;64;16;1:20.821;195.142;24676
24671;51;18;1:20.946;194.841;24677
24672;42;8;1:19.945;197.280;24678
24673;40;13;1:20.261;196.503;24679
24674;67;17;1:20.889;194.978;24680
24675;61;12;1:20.232;196.574;24681
24676;44;11;1:20.096;196.908;24682
24677;67;9;1:19.984;197.184;24683
24678;64;19;1:21.198;194.236;24684
24679;10;20;1:23.939;187.893;24685
24680;45;3;1:29.238;237.652;24686
24681;52;1;1:27.097;243.494;24687
24682;49;9;1:29.813;236.130;24688
24683;49;5;1:29.482;237.004;24689
24684;41;12;1:30.058;235.488;24690
24685;50;6;1:29.491;236.980;24691
24686;52;7;1:29.603;236.684;24692
24687;52;2;1:28.689;239.123;24693
24688;44;13;1:30.475;234.402;24694
24689;44;15;1:30.537;234.242;24695
24690;41;4;1:29.265;237.580;24696
24691;41;16;1:30.862;233.404;24697
24692;47;10;1:29.948;235.776;24698
24693;49;17;1:30.977;233.109;24699
24694;44;14;1:30.501;234.335;24700
24695;49;8;1:29.782;236.212;24701
24696;49;11;1:29.973;235.710;24702
24697;11;18;1:32.443;229.412;24703
24700;46;2;1:29.465;237.049;24706
24701;43;1;1:28.451;239.766;24707
24702;44;4;1:29.765;236.256;24708
24703;39;8;1:30.552;234.203;24709
24704;46;3;1:29.477;237.017;24710
24705;45;15;1:30.877;233.365;24711
24706;52;6;1:30.087;235.412;24712
24707;50;10;1:30.575;234.144;24713
24708;49;11;1:30.698;233.826;24714
24709;52;12;1:30.738;233.723;24715
24710;52;7;1:30.092;235.399;24716
24711;49;13;1:30.785;233.602;24717
24712;49;9;1:30.556;234.193;24718
24713;39;16;1:31.168;232.621;24719
24714;30;18;1:31.756;231.130;24720
24715;51;14;1:30.793;233.581;24721
24716;37;19;1:31.826;230.954;24722
24717;50;17;1:31.408;232.010;24723
24718;48;5;1:29.950;235.770;24724
24719;39;20;1:31.830;230.944;24725
24720;63;2;1:19.822;209.942;24726
24721;53;4;1:21.477;205.677;24727
24722;66;1;1:18.183;214.343;24728
24723;56;8;1:22.024;204.306;24729
24724;58;16;1:22.515;203.090;24730
24725;59;5;1:21.771;204.938;24731
24726;48;18;1:22.707;202.618;24732
24727;41;11;1:22.194;203.883;24733
24728;44;17;1:22.543;203.021;24734
24729;56;13;1:22.392;203.393;24735
24730;51;14;1:22.464;203.215;24736
24731;47;12;1:22.336;203.531;24737
24732;65;10;1:22.174;203.933;24738
24733;47;7;1:21.888;204.645;24739
24734;64;19;1:23.474;200.757;24740
24735;47;6;1:21.801;204.863;24741
24736;37;15;1:22.503;203.119;24742
24737;60;9;1:22.030;204.291;24743
24738;64;3;1:20.409;208.409;24744
24739;35;20;1:23.968;199.576;24745
24740;28;2;1:47.758;233.990;24746
24741;27;5;1:47.983;233.503;24747
24742;27;8;1:48.305;232.809;24748
24743;44;1;1:47.483;234.589;24749
24744;44;10;1:48.540;232.305;24750
24745;27;12;1:48.736;231.886;24751
24746;39;11;1:48.552;232.279;24752
24747;29;3;1:47.839;233.815;24753
24748;34;13;1:49.136;231.036;24754
24749;20;9;1:48.389;232.628;24755
24750;28;15;1:49.832;229.572;24756
24751;28;14;1:49.822;229.593;24757
24752;31;16;1:49.958;229.309;24758
24753;26;4;1:47.840;233.813;24759
24754;28;17;1:50.018;229.184;24760
24755;32;6;1:48.048;233.362;24761
24756;37;7;1:48.083;233.287;24762
24757;9;19;1:51.793;225.545;24763
24758;5;18;1:51.754;225.624;24764
24760;34;6;1:24.037;248.162;24766
24761;40;2;1:23.882;248.620;24767
24762;42;3;1:23.897;248.576;24768
24763;50;7;1:24.232;247.587;24769
24764;51;5;1:23.961;248.386;24770
24765;38;4;1:23.898;248.573;24771
24766;34;1;1:22.746;252.033;24772
24767;52;11;1:24.490;246.831;24773
24768;44;10;1:24.479;246.863;24774
24769;50;8;1:24.336;247.282;24775
24770;39;16;1:24.999;245.353;24776
24771;48;12;1:24.785;245.972;24777
24772;29;13;1:24.835;245.827;24778
24773;39;9;1:24.421;247.033;24779
24774;48;15;1:24.926;245.564;24780
24775;43;14;1:24.856;245.766;24781
24776;10;17;1:25.539;243.804;24782
24777;19;19;1:26.026;242.424;24783
24778;10;18;1:25.787;243.099;24784
24779;4;20;1:27.107;239.415;24785
24780;58;1;1:18.833;239.518;24786
24781;53;2;1:19.432;237.712;24787
24782;51;3;1:20.039;235.909;24788
24783;57;4;1:20.426;234.774;24789
24784;59;5;1:20.632;234.175;24790
24785;59;7;1:21.198;232.542;24791
24786;51;10;1:21.458;231.800;24792
24787;50;9;1:21.229;232.453;24793
24788;59;6;1:21.164;232.640;24794
24789;59;8;1:21.202;232.531;24795
24790;58;11;1:21.645;231.269;24796
24791;59;13;1:22.263;229.532;24797
24792;42;12;1:22.068;230.077;24798
24793;6;15;2:11.793;143.270;24799
24794;6;14;2:11.365;143.736;24800
24795;4;17;2:13.812;141.108;24801
24796;4;16;2:13.809;141.111;24802
24797;5;18;2:14.103;140.802;24803
24800;51;1;1:37.030;216.972;24806
24801;53;3;1:37.332;216.298;24807
24802;48;7;1:38.075;214.660;24808
24803;52;8;1:38.141;214.515;24809
24804;53;6;1:37.886;215.074;24810
24805;47;11;1:39.053;212.540;24811
24806;48;13;1:39.216;212.191;24812
24807;48;12;1:39.133;212.369;24813
24808;50;2;1:37.231;216.523;24814
24809;51;9;1:38.377;214.001;24815
24810;44;16;1:39.766;211.021;24816
24811;52;17;1:40.380;209.731;24817
24812;46;14;1:39.588;211.398;24818
24813;37;10;1:38.858;212.960;24819
24814;50;5;1:37.377;216.198;24820
24815;47;18;1:41.044;208.352;24821
24816;44;15;1:39.614;211.343;24822
24817;52;4;1:37.352;216.254;24823
24820;58;2;1:28.145;210.253;24826
24821;60;1;1:28.139;210.267;24827
24822;53;3;1:29.584;206.876;24828
24823;58;4;1:29.700;206.608;24829
24824;53;6;1:30.129;205.625;24830
24825;53;5;1:30.110;205.668;24831
24826;54;10;1:30.712;204.303;24832
24827;58;11;1:30.733;204.256;24833
24828;54;14;1:31.562;202.407;24834
24829;38;12;1:30.909;203.861;24835
24830;43;7;1:30.408;204.990;24836
24831;54;9;1:30.512;204.755;24837
24832;37;8;1:30.456;204.881;24838
24833;39;13;1:31.377;202.816;24839
24834;41;16;1:32.214;200.975;24840
24835;40;17;1:32.328;200.727;24841
24836;9;18;1:32.330;200.723;24842
24837;21;19;1:33.189;198.873;24843
24838;8;15;1:31.884;201.697;24844
24839;6;20;1:34.526;196.060;24845
24840;63;1;1:18.750;212.708;24846
24841;66;2;1:19.345;211.113;24847
24842;62;4;1:19.854;209.767;24848
24843;66;7;1:20.408;208.322;24849
24844;65;9;1:20.551;207.952;24850
24845;65;6;1:20.268;208.685;24851
24846;49;11;1:20.802;207.306;24852
24847;61;12;1:20.859;207.160;24853
24848;61;14;1:20.906;207.040;24854
24849;62;10;1:20.731;207.489;24855
24850;60;15;1:21.058;206.652;24856
24851;61;5;1:19.890;209.673;24857
24852;65;3;1:19.360;211.073;24858
24853;62;13;1:20.882;207.101;24859
24854;46;20;1:21.893;204.544;24860
24855;63;16;1:21.460;205.632;24861
24856;59;17;1:21.664;205.118;24862
24857;53;19;1:21.859;204.629;24863
24858;59;8;1:20.449;208.216;24864
24859;45;18;1:21.694;205.043;24865
24860;63;1;1:15.484;234.121;24866
24861;63;2;1:15.902;232.831;24867
24862;62;4;1:17.552;227.878;24868
24863;62;6;1:17.666;227.543;24869
24864;62;12;1:18.173;226.067;24870
24865;49;9;1:18.084;226.325;24871
24866;62;11;1:18.118;226.226;24872
24867;63;8;1:18.069;226.368;24873
24868;63;10;1:18.088;226.313;24874
24869;61;15;1:18.794;224.286;24875
24870;37;14;1:18.719;224.499;24876
24871;44;7;1:17.767;227.248;24877
24872;46;13;1:18.360;225.528;24878
24873;45;17;1:18.822;224.206;24879
24874;63;3;1:16.177;231.991;24880
24875;43;16;1:18.811;224.237;24881
24876;44;5;1:17.637;227.628;24882
24877;45;18;1:19.273;222.930;24883
24878;22;19;1:19.606;221.998;24884
24879;5;20;1:20.403;219.797;24885
24880;56;6;1:39.413;193.302;24886
24881;50;12;1:40.392;191.417;24887
24882;53;8;1:39.662;192.819;24888
24883;47;11;1:39.961;192.242;24889
24884;56;4;1:38.754;194.592;24890
24885;53;3;1:38.431;195.231;24891
24886;54;5;1:39.099;193.915;24892
24887;58;1;1:36.806;198.508;24893
24888;55;10;1:39.921;192.319;24894
24889;54;13;1:40.677;190.875;24895
24890;55;16;1:41.006;190.254;24896
24891;53;17;1:41.019;190.229;24897
24892;53;7;1:39.586;192.966;24898
24893;57;2;1:38.193;195.704;24899
24894;57;9;1:39.743;192.663;24900
24895;51;14;1:40.814;190.616;24901
24896;45;15;1:40.948;190.363;24902
24897;38;18;1:43.281;186.063;24903
24898;32;19;1:43.495;185.678;24904
24899;11;20;1:51.122;172.934;24905
24900;38;3;1:32.864;209.803;24906
24901;48;1;1:32.014;211.741;24907
24902;41;10;1:33.684;207.967;24908
24903;53;7;1:33.588;208.180;24909
24904;46;5;1:33.411;208.575;24910
24905;48;16;1:34.817;205.482;24911
24906;38;2;1:32.827;209.887;24912
24907;28;4;1:33.352;208.706;24913
24908;37;13;1:34.354;206.490;24914
24909;44;8;1:33.625;208.098;24915
24910;35;12;1:34.141;206.957;24916
24911;47;17;1:35.042;204.995;24917
24912;41;11;1:33.861;207.575;24918
24913;39;15;1:34.591;205.973;24919
24914;43;6;1:33.573;208.213;24920
24915;22;14;1:34.536;206.092;24921
24916;29;18;1:35.241;204.567;24922
24917;40;9;1:33.629;208.089;24923
24920;69;3;0:56.789;224.599;24926
24921;75;12;0:57.350;222.402;24927
24922;85;14;0:57.388;222.255;24928
24923;80;9;0:57.165;223.122;24929
24924;57;6;0:56.979;223.850;24930
24925;52;8;0:57.056;223.548;24931
24926;80;7;0:57.001;223.764;24932
24927;60;2;0:56.563;225.497;24933
24928;80;1;0:55.404;230.214;24934
24929;85;11;0:57.270;222.713;24935
24930;53;10;0:57.220;222.908;24936
24931;56;5;0:56.905;224.141;24937
24932;56;4;0:56.887;224.212;24938
24933;56;13;0:57.375;222.305;24939
24934;57;16;0:57.516;221.760;24940
24935;56;15;0:57.392;222.240;24941
24936;56;17;0:57.742;220.892;24942
24937;29;18;0:58.206;219.132;24943
24940;14;2;1:40.958;198.046;24946
24941;40;3;1:41.131;197.707;24947
24942;37;5;1:41.420;197.144;24948
24943;42;4;1:41.227;197.520;24949
24944;53;12;1:41.964;196.092;24950
24945;48;11;1:41.947;196.125;24951
24946;55;1;1:40.926;198.109;24952
24947;53;15;1:42.474;195.116;24953
24948;47;18;1:42.894;194.320;24954
24949;41;9;1:41.866;196.281;24955
24950;47;17;1:42.704;194.679;24956
24951;53;14;1:42.148;195.739;24957
24952;24;10;1:41.908;196.200;24958
24953;37;6;1:41.475;197.037;24959
24954;54;20;1:43.328;193.504;24960
24955;29;7;1:41.675;196.650;24961
24956;49;16;1:42.497;195.073;24962
24957;50;13;1:41.999;196.025;24963
24958;50;8;1:41.707;196.588;24964
24959;6;19;1:43.263;193.625;24965
24960;44;4;1:34.015;207.235;24966
24961;41;2;1:33.228;208.984;24967
24962;56;1;1:32.090;211.566;24968
24963;38;6;1:34.396;206.398;24969
24964;44;3;1:33.970;207.334;24970
24965;39;11;1:34.988;205.112;24971
24966;36;10;1:34.932;205.233;24972
24967;48;7;1:34.509;206.151;24973
24968;38;8;1:34.761;205.603;24974
24969;31;9;1:34.865;205.378;24975
24970;45;14;1:35.192;204.672;24976
24971;32;13;1:35.122;204.823;24977
24972;33;15;1:35.250;204.548;24978
24973;40;12;1:35.036;205.008;24979
24974;26;16;1:35.566;203.871;24980
24975;38;18;1:36.134;202.667;24981
24976;48;5;1:34.090;207.069;24982
24977;16;19;1:36.602;201.685;24983
24978;31;17;1:36.063;202.816;24984
24980;60;2;1:17.524;227.960;24986
24981;60;1;1:16.702;230.403;24987
24982;63;3;1:18.259;225.819;24988
24983;60;6;1:18.379;225.473;24989
24984;60;7;1:18.490;225.154;24990
24985;54;12;1:19.341;222.739;24991
24986;52;9;1:18.994;223.718;24992
24987;59;8;1:18.782;224.320;24993
24988;62;15;1:19.422;222.512;24994
24989;62;14;1:19.417;222.526;24995
24990;62;13;1:19.396;222.585;24996
24991;49;4;1:18.334;225.603;24997
24992;62;5;1:18.353;225.548;24998
24993;57;16;1:19.470;222.378;24999
24994;59;10;1:19.074;223.491;25000
24995;58;11;1:19.193;223.156;25001
24996;55;17;1:20.402;219.800;25002
24997;30;19;1:28.485;199.721;25003
24998;28;18;1:26.543;204.203;25004
25000;47;4;1:20.933;206.971;25006
25001;62;3;1:20.695;207.581;25007
25002;65;1;1:19.865;209.738;25008
25003;55;2;1:20.643;207.715;25009
25004;55;7;1:21.696;205.038;25010
25005;63;6;1:21.496;205.541;25011
25006;34;8;1:21.886;204.562;25012
25007;66;5;1:21.032;206.718;25013
25008;64;10;1:21.987;204.310;25014
25009;65;11;1:22.014;204.243;25015
25010;60;14;1:22.325;203.471;25016
25011;60;13;1:22.167;203.862;25017
25012;60;15;1:22.416;203.246;25018
25013;59;9;1:21.970;204.352;25019
25014;61;12;1:22.058;204.133;25020
25015;60;16;1:22.654;202.661;25021
25016;61;17;1:22.755;202.414;25022
25017;60;18;1:23.155;201.440;25023
25018;64;19;1:23.641;200.270;25024
25020;54;5;1:20.665;208.640;25026
25021;62;1;1:18.149;215.357;25027
25022;65;2;1:19.430;211.884;25028
25023;64;4;1:20.459;209.174;25029
25024;60;3;1:19.483;211.743;25030
25025;60;10;1:21.853;205.612;25031
25026;53;9;1:21.568;206.330;25032
25027;56;7;1:21.279;207.064;25033
25028;46;18;1:23.311;202.014;25034
25029;64;8;1:21.375;206.820;25035
25030;47;11;1:22.607;203.735;25036
25031;54;15;1:22.868;203.094;25037
25032;56;14;1:22.820;203.211;25038
25033;30;17;1:23.208;202.264;25039
25034;42;13;1:22.802;203.255;25040
25035;57;16;1:22.905;203.003;25041
25036;63;6;1:21.182;207.311;25042
25037;54;12;1:22.637;203.661;25043
25038;45;19;1:24.040;200.261;25044
25039;5;20;1:24.825;198.408;25045
25040;35;5;1:14.621;160.989;25047
25041;58;6;1:14.649;160.929;25046
25042;76;7;1:14.670;160.883;25048
25043;32;3;1:14.552;161.138;25049
25044;33;11;1:15.316;159.503;25050
25045;71;14;1:15.412;159.300;25051
25046;69;1;1:12.909;164.769;25052
25047;74;8;1:14.674;160.875;25053
25048;41;12;1:15.316;159.503;25054
25049;41;13;1:15.331;159.472;25055
25050;55;9;1:14.971;160.237;25056
25051;43;4;1:14.578;161.082;25057
25052;70;10;1:15.026;160.120;25058
25053;59;15;1:15.539;159.033;25059
25054;66;16;1:15.573;158.961;25060
25055;66;2;1:14.037;162.259;25061
25056;64;19;1:16.866;156.287;25062
25057;51;18;1:16.425;157.189;25063
25058;18;17;1:15.706;158.682;25064
25060;45;2;1:44.687;206.432;25066
25061;41;4;1:44.890;206.032;25067
25062;44;6;1:45.220;205.386;25068
25063;46;8;1:45.382;205.071;25069
25064;41;7;1:45.326;205.180;25070
25065;42;11;1:45.624;204.601;25071
25066;46;5;1:44.939;205.936;25072
25067;42;13;1:45.700;204.454;25073
25068;43;14;1:45.713;204.428;25074
25069;43;10;1:45.601;204.645;25075
25070;44;9;1:45.575;204.696;25076
25071;43;12;1:45.665;204.521;25077
25072;41;18;1:47.624;200.799;25078
25073;40;19;1:47.747;200.569;25079
25074;43;3;1:44.769;206.270;25080
25075;42;17;1:46.608;202.712;25081
25076;43;15;1:45.959;203.954;25082
25077;44;1;1:44.481;206.839;25083
25078;28;16;1:46.207;203.478;25084
25079;2;20;1:50.850;194.955;25085
25080;35;1;1:36.404;218.156;25086
25081;44;5;1:37.410;215.903;25087
25082;53;2;1:36.693;217.504;25088
25083;19;3;1:36.960;216.905;25089
25084;52;6;1:37.425;215.870;25090
25085;45;14;1:38.324;213.896;25091
25086;44;11;1:38.103;214.378;25092
25087;44;7;1:37.646;215.382;25093
25088;52;4;1:37.138;216.508;25094
25089;44;9;1:37.828;214.981;25095
25090;19;18;1:38.931;212.584;25096
25091;52;13;1:38.314;213.918;25097
25092;18;19;1:38.980;212.479;25098
25093;33;15;1:38.645;213.200;25099
25094;36;16;1:38.702;213.077;25100
25095;43;8;1:37.681;215.304;25101
25096;46;10;1:37.992;214.621;25102
25097;50;12;1:38.313;213.920;25103
25098;51;17;1:38.847;212.765;25104
25099;34;20;1:39.317;211.758;25105
25100;68;3;1:08.017;228.542;25106
25101;71;1;1:07.058;231.811;25107
25102;43;5;1:08.619;226.537;25108
25103;57;2;1:07.894;228.956;25109
25104;65;7;1:08.903;225.604;25110
25105;64;4;1:08.609;226.570;25111
25106;64;6;1:08.738;226.145;25112
25107;32;14;1:09.787;222.746;25113
25108;61;13;1:09.749;222.867;25114
25109;41;11;1:09.650;223.184;25115
25110;57;8;1:09.128;224.869;25116
25111;64;15;1:09.821;222.637;25117
25112;45;9;1:09.305;224.295;25118
25113;70;10;1:09.576;223.421;25119
25114;39;12;1:09.723;222.950;25120
25115;57;16;1:10.005;222.052;25121
25116;34;17;1:10.104;221.739;25122
25117;39;19;1:10.951;219.092;25123
25118;28;18;1:10.499;220.496;25124
25120;62;1;1:06.200;234.815;25126
25121;52;6;1:08.374;227.349;25127
25122;62;10;1:08.471;227.027;25128
25123;55;3;1:08.126;228.177;25129
25124;70;2;1:07.762;229.402;25130
25125;55;5;1:08.192;227.956;25131
25126;56;14;1:08.820;225.876;25132
25127;55;13;1:08.698;226.277;25133
25128;54;4;1:08.146;228.110;25134
25129;70;7;1:08.405;227.246;25135
25130;56;16;1:08.900;225.613;25136
25131;54;9;1:08.455;227.080;25137
25132;54;12;1:08.659;226.405;25138
25133;55;17;1:09.042;225.149;25139
25134;69;15;1:08.874;225.699;25140
